subj_idx,distance_size,rt,stim,response,rating,mean_rating,rating_diff
0,3,0.4178824424743652,1,1.0,41.49999999999999,44.586666666666666,-3.086666666666673
0,0,0.7499940395355225,1,1.0,39.0,42.82142857142857,-3.8214285714285694
0,1,1.0551774501800537,1,1.0,41.1,41.871428571428574,-0.7714285714285722
0,1,0.5804476737976074,1,1.0,54.0,41.871428571428574,12.128571428571426
0,1,0.4906871318817138,1,1.0,40.1,41.871428571428574,-1.7714285714285722
0,2,0.4617645740509033,1,1.0,68.29999999999998,46.0,22.299999999999983
0,1,0.5186128616333008,1,1.0,46.2,41.871428571428574,4.328571428571429
0,0,0.7559776306152344,1,1.0,59.9,42.82142857142857,17.07857142857143
0,3,0.4697420597076416,1,1.0,47.9,44.586666666666666,3.3133333333333326
0,2,0.4497737884521484,1,1.0,63.9,46.0,17.9
0,3,0.4677493572235107,1,1.0,38.0,44.586666666666666,-6.586666666666666
0,2,0.3610341548919678,1,1.0,35.0,46.0,-11.0
0,3,0.4737322330474853,1,1.0,48.1,44.586666666666666,3.5133333333333354
0,0,1.014286756515503,1,1.0,44.1,42.82142857142857,1.278571428571432
0,0,0.4807147979736328,1,1.0,52.0,42.82142857142857,9.17857142857143
0,3,0.8537156581878662,1,1.0,41.2,44.586666666666666,-3.386666666666663
0,0,0.4707412719726562,1,1.0,28.0,42.82142857142857,-14.82142857142857
0,3,0.6831724643707275,1,1.0,51.0,44.586666666666666,6.413333333333334
0,3,0.5694513320922852,1,1.0,46.1,44.586666666666666,1.5133333333333354
0,3,0.7480220794677734,1,1.0,54.0,44.586666666666666,9.413333333333334
0,1,0.4926817417144775,1,1.0,36.0,41.871428571428574,-5.871428571428574
0,2,0.6861634254455566,1,1.0,29.39999999999999,46.0,-16.60000000000001
0,0,0.4517924785614013,1,1.0,37.0,42.82142857142857,-5.821428571428569
0,2,0.4487996101379394,1,1.0,42.2,46.0,-3.799999999999997
0,0,0.5684783458709717,1,1.0,44.400000000000006,42.82142857142857,1.5785714285714363
0,0,0.4906864166259765,1,1.0,32.0,42.82142857142857,-10.82142857142857
0,1,0.6133589744567871,1,1.0,49.0,41.871428571428574,7.128571428571426
0,0,0.7210702896118164,1,1.0,13.0,42.82142857142857,-29.82142857142857
0,3,0.4837052822113037,1,1.0,38.0,44.586666666666666,-6.586666666666666
0,2,0.5295829772949219,1,1.0,41.49999999999999,46.0,-4.500000000000007
0,2,0.43084716796875,1,1.0,22.9,46.0,-23.1
0,1,0.3341062068939209,1,1.0,38.1,41.871428571428574,-3.7714285714285722
0,2,0.4567782878875732,1,1.0,35.80000000000001,46.0,-10.199999999999989
0,1,0.4039196968078613,1,1.0,38.0,41.871428571428574,-3.8714285714285737
0,3,0.6123611927032471,1,1.0,15.499999999999996,44.586666666666666,-29.08666666666667
2,2,1.616703987121582,0,0.0,31.40000000000001,22.553333333333335,8.846666666666675
2,2,0.8040249347686768,0,0.0,25.70000000000001,22.553333333333335,3.1466666666666754
2,0,0.6502606868743896,0,0.0,12.0,15.466666666666667,-3.466666666666667
2,0,0.6371018886566162,0,0.0,14.2,15.466666666666667,-1.2666666666666675
2,3,0.6702976226806641,0,0.0,6.499999999999999,21.415384615384617,-14.915384615384617
2,2,0.766118049621582,0,0.0,10.8,22.553333333333335,-11.753333333333334
2,3,0.6669831275939941,0,0.0,36.70000000000001,21.415384615384617,15.284615384615392
2,3,0.6513347625732422,0,0.0,38.0,21.415384615384617,16.584615384615383
2,0,0.58241868019104,0,0.0,17.0,15.466666666666667,1.5333333333333332
2,3,0.594951868057251,0,0.0,1.0,21.415384615384617,-20.415384615384617
2,0,0.7382204532623291,0,0.0,3.1,15.466666666666667,-12.366666666666667
2,1,0.8189516067504883,0,0.0,5.4,17.4,-11.999999999999998
2,1,0.7298076152801514,0,0.0,15.2,17.4,-2.1999999999999993
2,1,0.627338171005249,0,0.0,54.0,17.4,36.6
2,2,0.6695265769958496,0,0.0,7.599999999999999,22.553333333333335,-14.953333333333337
2,2,0.4685063362121582,0,0.0,36.0,22.553333333333335,13.446666666666665
2,0,0.6318004131317139,0,0.0,39.0,15.466666666666667,23.53333333333333
2,1,0.6908791065216064,0,0.0,11.0,17.4,-6.399999999999999
2,0,0.4807801246643066,0,0.0,18.40000000000001,15.466666666666667,2.9333333333333425
2,2,1.2024528980255127,0,0.0,23.0,22.553333333333335,0.44666666666666544
2,3,1.840758800506592,0,0.0,4.3,21.415384615384617,-17.115384615384617
2,0,0.6016790866851807,0,0.0,18.0,15.466666666666667,2.533333333333333
2,2,0.356968879699707,0,0.0,9.0,22.553333333333335,-13.553333333333335
2,2,0.4936299324035644,0,0.0,28.300000000000004,22.553333333333335,5.74666666666667
2,2,0.5714578628540039,0,0.0,31.1,22.553333333333335,8.546666666666667
2,1,0.4380636215209961,0,0.0,16.5,17.4,-0.8999999999999986
2,3,0.9076745510101318,0,0.0,26.0,21.415384615384617,4.5846153846153825
2,1,2.069730043411255,0,0.0,1.1,17.4,-16.299999999999997
2,0,0.4537553787231445,0,0.0,14.0,15.466666666666667,-1.4666666666666668
2,2,0.4588143825531006,0,0.0,18.40000000000001,22.553333333333335,-4.153333333333325
2,0,0.4270670413970947,0,0.0,29.0,15.466666666666667,13.533333333333333
2,0,0.3753564357757568,0,0.0,12.0,15.466666666666667,-3.466666666666667
2,1,0.6046204566955566,0,0.0,24.0,17.4,6.600000000000001
2,3,0.3867726325988769,0,0.0,30.0,21.415384615384617,8.584615384615383
2,3,0.4278554916381836,0,0.0,18.0,21.415384615384617,-3.4153846153846175
2,3,0.4227046966552734,0,0.0,10.6,21.415384615384617,-10.815384615384618
2,1,0.4293546676635742,0,0.0,4.199999999999999,17.4,-13.2
2,1,0.5538160800933838,0,0.0,16.1,17.4,-1.2999999999999972
2,3,0.4395456314086914,0,0.0,3.2,21.415384615384617,-18.215384615384618
2,2,0.4253571033477783,0,0.0,25.0,22.553333333333335,2.4466666666666654
2,3,0.4206514358520508,0,0.0,27.0,21.415384615384617,5.5846153846153825
2,1,0.4897060394287109,0,0.0,34.0,17.4,16.6
2,2,0.4135432243347168,0,0.0,32.0,22.553333333333335,9.446666666666665
2,1,1.2085227966308594,0,0.0,31.0,17.4,13.600000000000001
2,0,1.418226957321167,0,0.0,4.199999999999999,15.466666666666667,-11.266666666666667
2,2,0.5245959758758545,0,0.0,29.0,22.553333333333335,6.446666666666665
2,2,0.5748395919799805,0,0.0,14.0,22.553333333333335,-8.553333333333335
2,1,1.1143500804901123,0,0.0,3.0,17.4,-14.399999999999999
2,3,0.4546427726745605,0,0.0,29.0,21.415384615384617,7.5846153846153825
2,3,0.5366320610046387,0,0.0,48.1,21.415384615384617,26.684615384615384
2,0,0.7118637561798096,0,0.0,30.300000000000004,15.466666666666667,14.833333333333337
2,2,0.4228827953338623,0,0.0,17.0,22.553333333333335,-5.553333333333335
2,0,0.4887564182281494,0,0.0,10.599999999999998,15.466666666666667,-4.866666666666669
2,1,0.5019786357879639,0,0.0,15.1,17.4,-2.299999999999999
2,1,1.1690213680267334,0,0.0,13.0,17.4,-4.399999999999999
2,0,0.4686510562896728,0,0.0,6.0,15.466666666666667,-9.466666666666667
2,0,1.6266489028930664,0,0.0,4.199999999999999,15.466666666666667,-11.266666666666667
2,2,0.5693025588989258,1,1.0,60.2,48.68,11.520000000000003
2,0,0.5033605098724365,1,1.0,72.29999999999998,47.36666666666667,24.933333333333316
2,3,0.3902065753936767,1,1.0,73.0,49.26923076923077,23.730769230769234
2,2,0.4969251155853271,1,1.0,34.0,48.68,-14.68
2,2,0.5473001003265381,1,1.0,24.0,48.68,-24.68
2,3,0.3425688743591308,1,1.0,80.0,49.26923076923077,30.730769230769234
2,2,0.3528518676757812,1,1.0,71.0,48.68,22.32
2,0,0.3835880756378174,1,1.0,54.0,47.36666666666667,6.633333333333333
2,0,0.5030167102813721,1,1.0,56.0,47.36666666666667,8.633333333333333
2,1,0.3117520809173584,1,1.0,63.0,40.57857142857143,22.42142857142857
2,1,0.5095019340515137,1,1.0,61.0,40.57857142857143,20.42142857142857
2,1,0.4201092720031738,1,1.0,26.0,40.57857142857143,-14.57857142857143
2,2,0.4006595611572265,1,1.0,73.0,48.68,24.32
2,0,0.5112955570220947,1,1.0,61.0,47.36666666666667,13.633333333333333
2,3,0.4504942893981933,1,1.0,70.0,49.26923076923077,20.730769230769234
2,1,0.5040037631988525,1,1.0,31.0,40.57857142857143,-9.57857142857143
2,3,0.3682630062103271,1,1.0,76.0,49.26923076923077,26.730769230769234
2,1,0.4200935363769531,1,1.0,42.0,40.57857142857143,1.4214285714285708
2,3,0.5450131893157959,1,1.0,61.0,49.26923076923077,11.730769230769234
2,0,0.4102764129638672,1,1.0,39.1,47.36666666666667,-8.266666666666666
2,0,0.5507142543792725,1,1.0,36.0,47.36666666666667,-11.366666666666667
2,2,0.474144697189331,1,1.0,67.0,48.68,18.32
2,2,0.4375040531158447,1,1.0,42.0,48.68,-6.68
2,1,0.3503062725067138,1,1.0,51.0,40.57857142857143,10.42142857142857
2,0,0.4657742977142334,1,1.0,17.0,47.36666666666667,-30.366666666666667
2,3,0.5704739093780518,1,1.0,33.0,49.26923076923077,-16.269230769230766
2,2,0.4620146751403808,1,1.0,49.0,48.68,0.3200000000000003
2,0,0.3732578754425049,1,1.0,21.0,47.36666666666667,-26.366666666666667
2,3,0.4303092956542969,1,1.0,68.0,49.26923076923077,18.730769230769234
2,0,0.457404613494873,1,1.0,44.0,47.36666666666667,-3.366666666666667
2,1,0.6058163642883301,1,1.0,18.0,40.57857142857143,-22.57857142857143
2,3,0.6421639919281006,1,1.0,9.500000000000004,49.26923076923077,-39.76923076923076
2,0,0.3532731533050537,1,1.0,25.1,47.36666666666667,-22.266666666666666
2,1,0.4065184593200683,1,1.0,32.0,40.57857142857143,-8.57857142857143
2,3,0.4504404067993164,1,1.0,33.0,49.26923076923077,-16.269230769230766
2,3,0.4164698123931885,1,1.0,27.0,49.26923076923077,-22.269230769230766
2,2,0.3664255142211914,1,1.0,75.0,48.68,26.32
2,1,0.5730640888214111,1,1.0,44.0,40.57857142857143,3.421428571428571
2,2,0.5740792751312256,1,1.0,35.0,48.68,-13.68
2,0,0.386472225189209,1,1.0,82.0,47.36666666666667,34.63333333333333
2,0,0.5116314888000488,1,1.0,22.0,47.36666666666667,-25.366666666666667
2,3,0.777289867401123,1,1.0,45.0,49.26923076923077,-4.2692307692307665
2,3,1.0019598007202148,1,1.0,28.0,49.26923076923077,-21.269230769230766
2,1,0.430497407913208,1,1.0,28.1,40.57857142857143,-12.478571428571428
2,0,0.3809952735900879,1,1.0,80.0,47.36666666666667,32.63333333333333
2,3,0.3807325363159179,1,1.0,37.0,49.26923076923077,-12.269230769230766
2,2,0.4378504753112793,1,1.0,41.0,48.68,-7.68
2,0,0.6560530662536621,1,1.0,42.0,47.36666666666667,-5.366666666666667
2,1,0.3644516468048095,1,1.0,33.0,40.57857142857143,-7.578571428571429
2,0,0.3683388233184814,1,1.0,59.0,47.36666666666667,11.633333333333333
2,2,0.3181777000427246,1,1.0,27.0,48.68,-21.68
2,1,0.4034740924835205,1,1.0,78.0,40.57857142857143,37.42142857142857
2,1,0.3845582008361816,1,1.0,48.0,40.57857142857143,7.421428571428571
2,2,0.7578225135803223,1,1.0,74.0,48.68,25.32
2,1,0.6363484859466553,1,1.0,13.0,40.57857142857143,-27.57857142857143
2,2,0.3309857845306396,1,1.0,28.0,48.68,-20.68
2,2,0.4188323020935058,1,1.0,30.0,48.68,-18.68
3,0,0.483562707901001,0,0.0,11.0,10.9,0.09999999999999964
3,2,0.8841760158538818,0,0.0,34.2,13.46,20.740000000000002
3,3,0.7017760276794434,0,0.0,3.1,11.900000000000002,-8.800000000000002
3,2,0.5573444366455078,0,0.0,24.0,13.46,10.54
3,3,0.9980974197387696,0,0.0,4.0,11.900000000000002,-7.900000000000002
3,1,0.8587217330932617,0,0.0,23.1,13.213333333333335,9.886666666666667
3,3,0.6297099590301514,0,0.0,20.0,11.900000000000002,8.099999999999998
3,2,1.4163713455200195,0,0.0,27.200000000000003,13.46,13.740000000000002
3,0,0.6651904582977295,0,0.0,33.2,10.9,22.300000000000004
3,0,0.5993382930755615,0,0.0,9.0,10.9,-1.9000000000000004
3,0,0.5514011383056641,0,0.0,7.0,10.9,-3.9000000000000004
3,2,0.7380275726318359,0,0.0,2.1,13.46,-11.360000000000001
3,1,0.641132116317749,0,0.0,3.2,13.213333333333335,-10.013333333333335
3,1,0.6885075569152832,0,0.0,11.9,13.213333333333335,-1.3133333333333344
3,2,0.6871991157531738,0,0.0,18.1,13.46,4.640000000000001
3,3,1.280116081237793,0,0.0,22.1,11.900000000000002,10.2
3,0,1.017913579940796,0,0.0,22.1,10.9,11.200000000000001
3,1,0.761387825012207,0,0.0,20.200000000000003,13.213333333333335,6.986666666666668
3,1,0.6642007827758789,0,0.0,20.1,13.213333333333335,6.886666666666667
3,3,2.1095964908599854,0,0.0,6.600000000000001,11.900000000000002,-5.300000000000001
3,2,0.5498051643371582,0,0.0,13.0,13.46,-0.46000000000000085
3,1,0.4777348041534424,0,0.0,11.2,13.213333333333335,-2.0133333333333354
3,0,0.521808385848999,0,0.0,18.1,10.9,7.200000000000001
3,3,0.4893600940704345,0,0.0,14.0,11.900000000000002,2.099999999999998
3,2,0.834101676940918,0,0.0,4.199999999999999,13.46,-9.260000000000002
3,0,0.5270259380340576,0,0.0,6.1,10.9,-4.800000000000001
3,3,0.6396093368530273,0,0.0,12.0,11.900000000000002,0.09999999999999787
3,1,0.5749244689941406,0,0.0,22.200000000000003,13.213333333333335,8.986666666666668
3,1,0.8112819194793701,0,0.0,24.0,13.213333333333335,10.786666666666665
3,1,1.1504855155944824,0,0.0,17.1,13.213333333333335,3.8866666666666667
3,2,0.6010246276855469,0,0.0,7.1,13.46,-6.360000000000001
3,2,0.8525629043579102,0,0.0,5.199999999999999,13.46,-8.260000000000002
3,2,1.4744913578033447,0,0.0,19.0,13.46,5.539999999999999
3,3,0.5541741847991943,0,0.0,14.8,11.900000000000002,2.8999999999999986
3,0,0.991253137588501,0,0.0,3.0,10.9,-7.9
3,1,0.5609803199768066,0,0.0,4.199999999999999,13.213333333333335,-9.013333333333335
3,0,0.5197076797485352,0,0.0,14.0,10.9,3.0999999999999996
3,3,0.5458424091339111,0,0.0,25.0,11.900000000000002,13.099999999999998
3,1,0.6175613403320312,0,0.0,9.0,13.213333333333335,-4.213333333333335
3,3,0.5343151092529297,0,0.0,3.0,11.900000000000002,-8.900000000000002
3,1,0.5484650135040283,0,0.0,7.0,13.213333333333335,-6.213333333333335
3,0,0.6815552711486816,0,0.0,2.0,10.9,-8.9
3,0,0.6515200138092041,0,0.0,3.1,10.9,-7.800000000000001
3,1,0.5151417255401611,0,0.0,10.0,13.213333333333335,-3.2133333333333347
3,0,0.5027458667755127,0,0.0,2.0,10.9,-8.9
3,2,0.9898817539215088,0,0.0,6.2,13.46,-7.260000000000001
3,0,0.510606050491333,0,0.0,6.0,10.9,-4.9
3,3,0.5062997341156006,0,0.0,11.0,11.900000000000002,-0.9000000000000021
3,0,0.8876657485961914,0,0.0,16.0,10.9,5.1
3,2,0.5825297832489014,0,0.0,5.1,13.46,-8.360000000000001
3,1,0.5151872634887695,0,0.0,10.0,13.213333333333335,-3.2133333333333347
3,3,0.4856736660003662,0,0.0,7.1,11.900000000000002,-4.8000000000000025
3,2,0.7527182102203369,0,0.0,2.0,13.46,-11.46
3,1,0.7120864391326904,0,0.0,5.0,13.213333333333335,-8.213333333333335
3,2,0.6626095771789551,0,0.0,19.5,13.46,6.039999999999999
3,2,2.0763602256774902,0,0.0,15.0,13.46,1.5399999999999991
3,3,0.580756664276123,0,0.0,12.0,11.900000000000002,0.09999999999999787
3,2,0.5870504379272461,1,1.0,21.200000000000003,29.09166666666667,-7.891666666666666
3,0,0.7689914703369141,1,1.0,17.0,22.4,-5.399999999999999
3,0,0.5263986587524414,1,1.0,32.0,22.4,9.600000000000001
3,3,0.5551779270172119,1,1.0,29.0,25.78666666666667,3.213333333333331
3,3,0.5746316909790039,1,1.0,24.1,25.78666666666667,-1.6866666666666674
3,1,0.7753543853759766,1,1.0,43.1,28.650000000000002,14.45
3,2,0.5425262451171875,1,1.0,41.9,29.09166666666667,12.80833333333333
3,3,0.5446531772613525,1,1.0,39.0,25.78666666666667,13.213333333333331
3,2,0.5017955303192139,1,1.0,33.0,29.09166666666667,3.9083333333333314
3,2,0.7067973613739014,1,1.0,51.7,29.09166666666667,22.608333333333334
3,0,0.5719947814941406,1,1.0,30.200000000000003,22.4,7.800000000000004
3,3,0.4577991962432861,1,1.0,28.1,25.78666666666667,2.3133333333333326
3,1,0.5147900581359863,1,1.0,30.8,28.650000000000002,2.1499999999999986
3,0,0.5750007629394531,1,1.0,28.0,22.4,5.600000000000001
3,1,0.5670089721679688,1,1.0,27.9,28.650000000000002,-0.7500000000000036
3,0,0.6125726699829102,1,1.0,18.1,22.4,-4.299999999999997
3,3,0.4973080158233642,1,1.0,41.9,25.78666666666667,16.11333333333333
3,1,0.5644357204437256,1,1.0,48.9,28.650000000000002,20.249999999999996
3,1,1.4010944366455078,1,1.0,28.1,28.650000000000002,-0.5500000000000007
3,1,0.5152542591094971,1,1.0,27.0,28.650000000000002,-1.6500000000000021
3,2,0.4918274879455566,1,1.0,32.1,29.09166666666667,3.008333333333333
3,0,0.5650589466094971,1,1.0,17.1,22.4,-5.299999999999997
3,0,0.6211977005004883,1,1.0,24.1,22.4,1.7000000000000028
3,1,0.4695348739624023,1,1.0,27.9,28.650000000000002,-0.7500000000000036
3,0,0.4735884666442871,1,1.0,8.0,22.4,-14.399999999999999
3,0,0.5172808170318604,1,1.0,13.1,22.4,-9.299999999999999
3,3,0.4782416820526123,1,1.0,6.1,25.78666666666667,-19.686666666666667
3,2,0.8069007396697998,1,1.0,40.0,29.09166666666667,10.908333333333331
3,0,0.5807464122772217,1,1.0,35.1,22.4,12.700000000000003
3,3,0.6724934577941895,1,1.0,30.1,25.78666666666667,4.313333333333333
3,3,0.5483255386352539,1,1.0,22.1,25.78666666666667,-3.6866666666666674
3,3,0.557326078414917,1,1.0,24.0,25.78666666666667,-1.7866666666666688
3,2,1.2152366638183594,1,1.0,10.0,29.09166666666667,-19.09166666666667
3,1,0.5161988735198975,1,1.0,10.3,28.650000000000002,-18.35
3,3,0.4657979011535644,1,1.0,39.0,25.78666666666667,13.213333333333331
3,1,0.4812524318695068,1,1.0,44.0,28.650000000000002,15.349999999999998
3,2,0.5468268394470215,1,1.0,28.1,29.09166666666667,-0.9916666666666671
3,2,0.5279042720794678,1,1.0,27.0,29.09166666666667,-2.0916666666666686
3,0,0.5799760818481445,1,1.0,32.1,22.4,9.700000000000003
3,1,0.5203208923339844,1,1.0,22.1,28.650000000000002,-6.550000000000001
3,2,1.1171166896820068,1,1.0,21.0,29.09166666666667,-8.091666666666669
3,1,0.499763011932373,1,1.0,27.0,28.650000000000002,-1.6500000000000021
3,3,0.5098731517791748,1,1.0,19.1,25.78666666666667,-6.686666666666667
3,3,0.6649699211120605,1,1.0,8.2,25.78666666666667,-17.58666666666667
3,1,0.5103785991668701,1,1.0,19.0,28.650000000000002,-9.650000000000002
3,2,0.5416173934936523,1,1.0,19.0,29.09166666666667,-10.091666666666669
3,0,0.6541016101837158,1,1.0,17.1,22.4,-5.299999999999997
3,1,1.265475511550903,1,1.0,16.0,28.650000000000002,-12.650000000000002
3,0,0.5429620742797852,1,1.0,17.0,22.4,-5.399999999999999
3,3,0.4618048667907715,1,1.0,21.1,25.78666666666667,-4.686666666666667
3,2,0.5766503810882568,1,1.0,24.1,29.09166666666667,-4.991666666666667
3,1,0.4784524440765381,1,1.0,29.0,28.650000000000002,0.34999999999999787
3,0,0.5391457080841064,1,1.0,20.1,22.4,-2.299999999999997
3,3,0.5301380157470703,1,1.0,25.0,25.78666666666667,-0.7866666666666688
3,0,0.5829637050628662,1,1.0,27.0,22.4,4.600000000000001
3,3,0.5157568454742432,1,1.0,30.0,25.78666666666667,4.213333333333331
4,2,1.7502431869506836,0,0.0,41.1,37.10666666666667,3.9933333333333323
4,1,1.2057826519012451,0,0.0,25.200000000000003,25.285714285714285,-0.08571428571428186
4,1,0.7043614387512207,0,0.0,3.3000000000000003,25.285714285714285,-21.985714285714284
4,1,0.8407509326934814,0,0.0,11.0,25.285714285714285,-14.285714285714285
4,0,2.506134033203125,0,0.0,3.1,19.178571428571427,-16.078571428571426
4,3,0.8427162170410156,0,0.0,48.1,28.571428571428573,19.52857142857143
4,1,1.530742883682251,0,0.0,50.0,25.285714285714285,24.714285714285715
4,0,1.0354297161102295,0,0.0,16.0,19.178571428571427,-3.178571428571427
4,2,0.9629933834075928,0,0.0,56.0,37.10666666666667,18.89333333333333
4,2,1.1825296878814695,0,0.0,32.8,37.10666666666667,-4.306666666666672
4,1,1.4562482833862305,0,0.0,12.9,25.285714285714285,-12.385714285714284
4,0,1.1030819416046145,0,0.0,12.9,19.178571428571427,-6.278571428571427
4,3,1.131990909576416,0,0.0,38.0,28.571428571428573,9.428571428571427
4,3,0.5990068912506104,0,0.0,47.0,28.571428571428573,18.428571428571427
4,3,0.6976726055145264,0,0.0,10.9,28.571428571428573,-17.67142857142857
4,0,0.8360133171081543,0,0.0,18.1,19.178571428571427,-1.0785714285714256
